fips,count,median_earnings,pell_grant_rate,access_score,earnings_score,pell_score,opportunity_score
19187,1,42046.0,0.3124,0.015873015873015872,0.3452947128762965,0.34492657612896105,21.341559305078363
19191,2,50578.0,0.2096,0.031746031746031744,0.45321274981027065,0.2314232085679585,21.808920021188143
19193,3,57000.666666666664,0.3582,0.047619047619047616,0.5344506282148579,0.3954951970851276,29.80313666376147
20001,1,40059.0,0.172,0.015873015873015872,0.3201619023526436,0.18990835817599647,15.937028450779836
20005,1,53175.0,0.1621,0.015873015873015872,0.48606121932709334,0.1789775863972618,20.58608480665129
20009,1,40428.0,0.1836,0.015873015873015872,0.32482924361244625,0.20271613116926138,16.461281878371864
20015,1,41206.0,0.3075,0.015873015873015872,0.33466987098406276,0.3395163961576681,20.86050864917256
20035,1,55646.0,0.3946,0.015873015873015872,0.5173159625600809,0.4356851054433036,29.22495267502217
20037,1,50579.0,0.3226,0.015873015873015872,0.45322539843157095,0.35618858341614223,24.91734009035203
20045,3,54281.0,0.35096666666666665,0.047619047619047616,0.5000505944852011,0.3875087409370285,28.53154196742879
20051,1,48928.0,0.2227,0.015873015873015872,0.43234252466481154,0.2458871591034559,20.981811147968656
20057,1,45427.0,0.279,0.015873015873015872,0.3880597014925373,0.30804902285525015,21.51818236535426
20059,1,55552.0,0.3529,0.015873015873015872,0.5161269921578548,0.3896433697692393,27.80803149273346
20079,2,48696.5,0.3452,0.031746031746031744,0.42941436883379713,0.38114165838577896,25.586522086428552
20091,6,54067.83950617284,0.3922333333333334,0.09523809523809523,0.497354408122601,0.4330720253211145,31.72231681283527
20097,1,36355.0,0.6513,0.015873015873015872,0.2733114090564128,0.7191122888373634,30.407631571733923
20099,1,37818.0,0.2189,0.015873015873015872,0.29181634201872,0.24169150932980019,16.64015617537624
20103,1,59483.0,0.3688,0.015873015873015872,0.5658487224892487,0.4071988517169041,29.82634786110522
20111,1,47601.0,0.3401,0.015873015873015872,0.4155578041993423,0.3755106547421884,24.36697440316655
20113,3,48748.666666666664,0.4000333333333333,0.047619047619047616,0.4300742052449616,0.4416841485407236,28.057512518332462
20115,1,54058.0,0.3783,0.015873015873015872,0.49722995193523906,0.4176879761510434,28.08245847750911
20125,2,35093.5,0.35960000000000003,0.031746031746031744,0.2573551732861118,0.39704096279121126,20.90172535216096
20155,1,43470.0,0.2379,0.015873015873015872,0.36330634960789276,0.26266975819807886,19.414203869099783
20159,1,45846.0,0.3167,0.015873015873015872,0.3933594738173539,0.34967428508336096,22.925933401942082
20161,2,53061.0,0.32084999999999997,0.031746031746031744,0.4846192764988616,0.35425637628353757,26.436110853313245
20169,1,51152.0,0.4083,0.015873015873015872,0.4604730584366304,0.45081152699569393,27.973458197890366
20173,3,52895.333333333336,0.2526,0.047619047619047616,0.48252382157011553,0.2789002981119576,24.747485495224097
20177,1,49774.0,0.3052,0.015873015873015872,0.443043258284847,0.33697692392624495,24.03552610125339
20209,1,35715.0,0.6313,0.015873015873015872,0.26521629142423475,0.6970299216075964,29.502307025875567
21001,1,41129.0,0.4988,0.015873015873015872,0.3336959271439413,0.5507342387103898,27.167825610550565
21013,1,41623.0,0.4436,0.015873015873015872,0.33994434606627877,0.48978690515623274,25.52685817159598
21021,1,66240.0,0.2122,0.015873015873015872,0.6513154566152289,0.2342939163078282,27.20320182261235
21025,1,21256.0,0.5513,0.015873015873015872,0.08232987604351126,0.6087004526885282,21.36583049688182
21035,1,44737.0,0.3135,0.015873015873015872,0.3793321527953453,0.3461411063265982,22.399118408578943
21037,1,50220.0,0.2355,0.015873015873015872,0.44868454338477104,0.2600198741305068,21.89605316037897
21043,1,42375.0,0.3704,0.015873015873015872,0.34945610928408805,0.40896544109528543,23.38756714630184
21059,2,46123.5,0.42200000000000004,0.031746031746031744,0.39686946622818114,0.4659379485480844,27.15406371312924
21067,2,56865.0,0.22775,0.031746031746031744,0.5327346319251202,0.2514629568289721,24.79576893246404
21073,1,36382.0,0.5652,0.015873015873015872,0.27365292183152035,0.6240476979132163,27.56593922726274
21111,5,51750.81428571428,0.26488,0.07936507936507936,0.468047233565827,0.29245887159103456,25.989786329309023
21113,1,42368.0,0.2631,0.015873015873015872,0.3493675689349861,0.29049354090758533,19.83075393019778
21117,1,59384.0,0.2247,0.015873015873015872,0.5645965089805212,0.2480953958264326,25.01567777912925
21119,1,40573.0,0.5565,0.015873015873015872,0.32666329370098657,0.6144418681682676,28.868075490998258
21121,1,42002.0,0.5062,0.015873015873015872,0.34473817353908426,0.5589047145854036,27.74420727865527
21151,2,44472.5,0.5981000000000001,0.031746031746031744,0.3759865924614217,0.6603731920061832,32.36063480386942
21195,1,48231.0,0.397,0.015873015873015872,0.4235264356185176,0.43833498951087563,26.490763388802428
21205,1,43197.0,0.2873,0.015873015873015872,0.3598532759929168,0.3172132052556034,20.946915072376243
21209,1,52074.0,0.3439,0.015873015873015872,0.472135087275487,0.3797063045158441,26.190162388660564
21217,1,41583.0,0.2154,0.015873015873015872,0.33943840121426766,0.23782709506459096,17.952885523286394
21227,1,43889.0,0.2871,0.015873015873015872,0.3686061219327093,0.3169923815833058,21.202875740401087
21235,1,45036.0,0.4848,0.015873015873015872,0.3831140905641285,0.5352765816495528,28.186640801331077
21239,1,44246.0,0.4613,0.015873015873015872,0.3731216797369087,0.5093298001545766,27.108465031665197
22001,1,36498.0,0.3882,0.015873015873015872,0.27512016190235267,0.4286187479297781,21.747087929884557
22017,4,51394.25,0.3628,0.06349206349206349,0.4635371869466228,0.400574141547974,28.463022394520443
22019,1,46453.0,0.3112,0.015873015873015872,0.4010371869466228,0.343601634095175,22.97408526617457
22033,4,51853.0,0.4199333333333333,0.06349206349206349,0.4693397419681255,0.46365610393434176,30.529557916756556
22051,1,36909.0,0.7225,0.015873015873015872,0.28031874525676703,0.797725516175334,32.976248477883665
22055,2,41295.5,0.43320000000000003,0.031746031746031744,0.3358019225904376,0.47830407419675397,25.69302117345702
22057,1,45454.0,0.3498,0.015873015873015872,0.38840121426764485,0.3862206028486254,23.873575148408744
22061,2,46694.0,0.46335,0.031746031746031744,0.4040855046799899,0.5115932427956277,28.740203694109802
22069,1,47021.0,0.3488,0.015873015873015872,0.40822160384518086,0.38511648448713703,24.43506328489017
22071,9,51931.26923076923,0.38222222222222224,0.14285714285714285,0.4703297398275895,0.42201857372443663,32.484735120846494
22073,1,46769.0,0.3341,0.015873015873015872,0.40503415127751075,0.3688859445732583,23.852523510443707
22079,2,46952.5,0.3819,0.031746031746031744,0.4073551732861118,0.4216628022524015,26.140380535996666
22103,1,38366.0,0.0748,0.015873015873015872,0.2987477864912724,0.0825880534393287,12.07499583283867
22105,1,46482.0,0.33,0.015873015873015872,0.4014039969643309,0.36435905929115603,23.607812322585243
23001,3,63928.666666666664,0.31853333333333333,0.047619047619047616,0.6220802765831858,0.35169850207942294,31.118125264640167
23003,3,45127.0,0.2712666666666667,0.047619047619047616,0.3842651151024538,0.2995105075264069,22.418030583627726
23005,6,52004.833333333336,0.28814999999999996,0.09523809523809523,0.47126022430221776,0.31815170586286845,27.491881714476396
23007,1,44433.0,0.3248,0.015873015873015872,0.3754869719200607,0.3586176438114166,22.658059106864954
23009,2,65114.0,0.25625,0.031746031746031744,0.6370731090311156,0.2829303301313901,28.869944444716438
23011,3,55274.333333333336,0.2016,0.047619047619047616,0.5126148916434775,0.2225902616760517,23.96091650434778
23019,3,45127.333333333336,0.2821666666666667,0.047619047619047616,0.38426933130955393,0.31154539766662986,22.779203774047417
23025,1,36035.0,0.3096,0.015873015873015872,0.2692638502403238,0.34183504471679366,18.96788748363416
23031,2,50397.0,0.1656,0.031746031746031744,0.4509233493549203,0.18284200066247103,20.282801770363008
24001,2,46984.5,0.3157,0.031746031746031744,0.4077599291677207,0.3485701667218726,23.959744146529065
24003,3,53822.61728395062,0.20925,0.047619047619047616,0.4942526850992995,0.23103676714143756,23.66344547198402
24005,7,60453.69312169312,0.3191428571428571,0.1111111111111111,0.5781266521843299,0.35237148850928246,32.359388665252816
24013,2,52506.0,0.2467,0.031746031746031744,0.47759929167720716,0.2723859997791763,23.769400013532778
24015,1,43952.0,0.2578,0.015873015873015872,0.3694029850746269,0.28464171359169704,20.256261594910352
24017,1,44435.0,0.2473,0.015873015873015872,0.3755122691626613,0.27304847079606936,20.091742833682552
24021,3,55870.0,0.26920000000000005,0.047619047619047616,0.5201492537313432,0.2972286629126643,26.42609940408213
24023,1,35823.0,0.3057,0.015873015873015872,0.26658234252466484,0.33752898310698914,18.758260403870253
24025,1,44608.0,0.2244,0.015873015873015872,0.3777004806476094,0.2477641603179861,19.3988598638885
24027,1,49020.0,0.2815,0.015873015873015872,0.4335061978244371,0.31080931875897094,22.964386132422877
24029,1,65518.0,0.2052,0.015873015873015872,0.6421831520364281,0.22656508777740975,26.69736782933577
24031,3,59357.61728395062,0.2992333333333333,0.047619047619047616,0.5642628039963398,0.3303890177026977,28.74431655573303
24033,5,67053.4,0.31612,0.07936507936507936,0.6616038451808752,0.3490338964336977,33.49373542304036
24035,1,36301.0,0.2664,0.015873015873015872,0.27262838350619784,0.2941371315004969,17.637886085121476
24037,1,60110.0,0.2017,0.015873015873015872,0.5737794080445231,0.22270067351220052,24.529323081622344
24039,1,47697.0,0.5261,0.015873015873015872,0.416772071844169,0.5808766699790218,30.56438288961636
24043,1,41615.0,0.3045,0.015873015873015872,0.33984315709587654,0.33620404107320306,20.916336579993022
24045,2,49131.5,0.3237,0.031746031746031744,0.43491651909941814,0.3574031136137794,25.039430251237192
24510,10,62714.98518518519,0.33141,0.15873015873015872,0.6067288791447659,0.3659158661808546,35.52854870897496
25001,2,63031.0,0.24195,0.031746031746031744,0.610726030862636,0.2671414375621067,27.60586532258355
25003,4,55535.5,0.2929,0.06349206349206349,0.5159182899064002,0.32339626807993815,27.719119279272693
25005,4,63234.25,0.2835,0.06349206349206349,0.6132968631419176,0.31301755548194765,30.329115098398496
25009,8,50773.25,0.30867500000000003,0.12698412698412698,0.45568239311915,0.340813735232417,28.97424892991209
25011,1,37132.0,0.296,0.015873015873015872,0.2831393878067291,0.32681903500055204,18.933673319139068
25013,9,51207.22222222222,0.42194444444444446,0.14285714285714285,0.4611715434128791,0.46587660863911284,33.52573027584547
25015,5,63731.6,0.23586000000000001,0.07936507936507936,0.6195876549456109,0.26041735674064265,29.57475352519078
25017,15,79332.52745098039,0.23302666666666666,0.23809523809523808,0.8169178782061775,0.2572890213830923,41.750016511487615
25021,10,70451.6,0.25455,0.15873015873015872,0.704586390083481,0.2810533289168599,35.918397919216574
25023,2,51788.5,0.2923,0.031746031746031744,0.4685239058942575,0.32273379706304517,25.00757235856035
25025,21,64569.51960784313,0.25101,0.3333333333333333,0.6301861827452964,0.2771447499171911,40.553261313207955
25027,10,63756.8,0.2673,0.15873015873015872,0.619906400202378,0.29513083802583634,33.800323496052776
26007,1,36442.0,0.2077,0.015873015873015872,0.27441183910953704,0.22932538368113062,15.747037318640666
26017,1,37781.0,0.3536,0.015873015873015872,0.2913483430306097,0.39041625262228113,21.08785850450736
26021,2,43826.5,0.19924999999999998,0.031746031746031744,0.36781558310144197,0.21999558352655404,18.904176268681148
26025,2,48564.0,0.3436,0.031746031746031744,0.42773842651151023,0.37937506900739765,25.483246135408503
26027,1,37303.0,0.3824,0.015873015873015872,0.28530230204907664,0.4222148614331457,21.860435539387304
26033,1,49045.0,0.2906,0.015873015873015872,0.4338224133569441,0.320856795848515,23.27529691108441
26035,1,37319.0,0.3164,0.015873015873015872,0.2855046799898811,0.34934304957491447,19.680352521864503
26039,1,35831.0,0.3435,0.015873015873015872,0.266683531495067,0.3792646571712488,20.01336629491011
26041,1,35090.0,0.2439,0.015873015873015872,0.25731090311156085,0.269294468367009,16.43308177927773
26045,2,39480.0,0.52075,0.031746031746031744,0.31283835061978243,0.5749696367450592,27.90408089078652
26047,1,36594.0,0.3314,0.015873015873015872,0.27633442954717935,0.3659048249972397,19.902098271253205
26049,3,60197.0,0.2895666666666667,0.047619047619047616,0.5748798380976473,0.3197158735416437,28.742633253940635
26053,1,40950.0,0.3548,0.015873015873015872,0.3314318239311915,0.39174119465606716,22.330111192538393
26055,1,38167.0,0.285,0.015873015873015872,0.29623071085251707,0.31467373302418017,18.962053951221552
26057,1,54742.0,0.2092,0.015873015873015872,0.5058816089046294,0.23098156122336316,22.74081573876041
26059,1,56207.666666666664,0.0,0.015873015873015872,0.5244202715237373,0.0,16.367528780632753
26061,1,78198.0,0.1823,0.015873015873015872,0.8025676701239565,0.20128077729932647,30.750374057619123
26065,2,53229.5,0.23925,0.031746031746031744,0.4867505691879585,0.26416031798608813,23.79716788506267
26073,2,46633.67307692308,0.34550000000000003,0.031746031746031744,0.4033224522757789,0.3814728938942255,24.813701654941404
26075,2,44315.0,0.30165,0.031746031746031744,0.3739944346066279,0.3330573037429612,22.481393420328942
26077,3,52590.0,0.2507333333333333,0.047619047619047616,0.47866177586643055,0.27683927717051265,24.5697934958702
26081,7,45925.42857142857,0.2932,0.1111111111111111,0.394364135737776,0.3237275035883847,25.987193624229267
26091,2,56516.5,0.31020000000000003,0.031746031746031744,0.5283265874019731,0.3424975157336867,27.394564363911066
26093,1,54186.0,0.2738,0.015873015873015872,0.49884897546167467,0.30230760737551066,24.669618120036198
26099,1,41596.0,0.3311,0.015873015873015872,0.33960283329117125,0.3655735894887932,21.79021331831957
26103,1,47107.0,0.2739,0.015873015873015872,0.40930938527700483,0.3024180192116595,21.986742769580562
26105,1,36115.0,0.3367,0.015873015873015872,0.27027573994434606,0.371756652313128,19.895892402644854
26107,1,54735.0,0.3358,0.015873015873015872,0.5057930685555274,0.37076294578778846,26.93160106522011
26111,1,63075.0,0.2469,0.015873015873015872,0.6112825701998482,0.272606823451474,27.1516024444603
26115,1,41646.0,0.2531,0.015873015873015872,0.3402352643561852,0.2794523572927018,19.225549284387245
26117,1,35499.0,0.2938,0.015873015873015872,0.26248418922337463,0.3243899746052777,18.241145549780203
26121,1,36549.0,0.2832,0.015873015873015872,0.27576524158866683,0.31268631997350116,18.288467481785673
26125,6,57025.61111111112,0.2904,0.09523809523809523,0.5347661410461816,0.3206359721762173,29.471587206195775
26139,2,57272.5,0.211,0.031746031746031744,0.5378889451049835,0.23296897427404217,24.39557885121204
26145,1,51955.0,0.3237,0.015873015873015872,0.47062990134075383,0.3574031136137794,25.47591108355663
26147,1,40177.0,0.2498,0.015873015873015872,0.3216544396660764,0.2758087666997902,18.558816825896635
26149,1,37540.0,0.2572,0.015873015873015872,0.2883000252972426,0.283979242574804,17.803298671082032
26155,1,35833.0,0.3811,0.015873015873015872,0.2667088287376676,0.4207795075632108,21.25957072394699
26161,3,63838.666666666664,0.26106666666666667,0.047619047619047616,0.6209419006661607,0.28824850023922566,29.180473931923494
26163,7,51413.0,0.3220428571428572,0.1111111111111111,0.463774348596003,0.35557343175759876,29.0248778550525
27003,1,48342.0,0.1962,0.015873015873015872,0.42493043258284846,0.2166280225240146,19.881674288126526
27007,4,44528.760416666664,0.4838,0.06349206349206349,0.3766982091660342,0.5341724632880646,29.8658027133055
27013,2,51516.0,0.2129,0.031746031746031744,0.4650771565899317,0.23506679916087006,22.274159942365323
27015,1,47491.0,0.2265,0.015873015873015872,0.4141664558563117,0.25008280887711165,20.562398576923336
27017,1,45665.0,0.1905,0.015873015873015872,0.39107007336200356,0.21033454786353098,18.67705927168667
27019,1,48057.0,0.2446,0.015873015873015872,0.4213255755122692,0.2700673512200508,21.376708436890233
27021,1,45447.041666666664,0.7047,0.015873015873015872,0.38831320094443034,0.7780722093408414,35.62648294347879
27027,2,54922.0,0.2361,0.031746031746031744,0.5081583607386795,0.2606823451473998,24.335062446423645
27035,1,42162.0,0.1455,0.015873015873015872,0.34676195294712875,0.16064922159655515,15.857255871231152
27037,2,50918.0,0.252,0.031746031746031744,0.4575132810523653,0.2782378270950646,23.342374514264165
27041,1,49393.0,0.1557,0.015873015873015872,0.43822413356944095,0.17191122888373636,18.938981508515955
27053,12,51599.58823529412,0.32941666666666664,0.19047619047619047,0.46613443252332554,0.3637149902469545,32.51453030215602
27067,1,43827.0,0.3354,0.015873015873015872,0.3678219074120921,0.3703212984431931,22.77921681057919
27083,1,51342.0,0.1081,0.015873015873015872,0.4628762964836833,0.11935519487689081,18.10186537573786
27087,1,18044.0,0.7157,0.015873015873015872,0.04170250442701746,0.7902175113172133,25.592521107247556
27099,1,45247.0,0.2649,0.015873015873015872,0.38578294965848725,0.29248095395826434,20.982837743423183
27103,2,55337.5,0.2693,0.031746031746031744,0.5134138628889451,0.29733907474881305,25.592429398974016
27109,2,57153.5,0.3224,0.031746031746031744,0.5363837591702505,0.3559677597438446,28.04038683726412
27111,1,45591.0,0.2518,0.015873015873015872,0.39013407538578293,0.278017003422767,20.679452999177133
27113,1,44425.0,0.2184,0.015873015873015872,0.37538578294965846,0.241139450149056,19.13067762788207
27119,1,58056.0,0.1919,0.015873015873015872,0.5477991398937516,0.21188031356961465,23.425304238821624
27123,8,62137.5,0.2810625,0.12698412698412698,0.5994244877308373,0.31032626697581983,32.37188772056479
27131,2,70534.0,0.17049999999999998,0.031746031746031744,0.7056286364786238,0.18825218063376392,28.086265783212905
27137,4,55142.25,0.227175,0.06349206349206349,0.5109442195800658,0.2508280887711163,25.392851790217996
27145,4,60683.25,0.230675,0.06349206349206349,0.5810302302049076,0.2546925030363255,27.61136453691953
27149,1,50919.0,0.3081,0.015873015873015872,0.45752592967366557,0.34017886717456114,24.56606454036744
27163,1,46424.0,0.3264,0.015873015873015872,0.4006703769289148,0.360384233189798,23.466558938482017
27169,2,58351.0,0.2279,0.031746031746031744,0.5515304831773337,0.2516285745831953,25.364613002657144
28011,1,41991.0,0.4314,0.015873015873015872,0.3445990387047812,0.4763166611460749,25.262391630446317
28021,1,36421.0,0.7742,0.015873015873015872,0.2741462180622312,0.8548084354642819,34.50356024071603
28029,1,31241.0,0.3838,0.015873015873015872,0.20862635972678978,0.4237606271392293,19.60653024090121
28035,2,43613.5,0.35585,0.031746031746031744,0.36512142676448267,0.39290051893562994,24.010499640844646
28049,5,43521.4,0.42576,0.07936507936507936,0.36395648874272707,0.4700894335872806,28.19598084450341
28051,1,32922.0,0.4222,0.015873015873015872,0.22988869213255755,0.46615877222038204,21.51634456550882
28057,1,32912.0,0.4553,0.015873015873015872,0.22976220591955476,0.5027050899856464,22.60893951207667
28067,2,30161.5,0.54115,0.031746031746031744,0.19497217303313938,0.5974936513194214,25.043816000418097
28069,1,33772.0,0.4549,0.015873015873015872,0.24064002023779407,0.5022634426410512,22.92202452128599
28071,1,50994.0,0.2241,0.015873015873015872,0.45847457627118643,0.2474329248095396,21.812145667342413
28075,1,31002.0,0.3996,0.015873015873015872,0.20560333923602328,0.4412056972507453,20.039191729523694
28083,1,31919.0,0.5955,0.015873015873015872,0.21720212496837846,0.6575024842663134,26.876058911961394
28087,1,46128.0,0.4159,0.015873015873015872,0.3969263850240324,0.4592028265430054,26.31879698193177
28089,1,34724.0,0.618,0.015873015873015872,0.252681507715659,0.6823451473998013,28.68572028838444
28093,1,32275.0,0.6876,0.015873015873015872,0.2217050341512775,0.7591917853593906,30.061825220240678
28101,1,32421.0,0.4046,0.015873015873015872,0.22355173286111812,0.44672628905818706,20.743261292499792
28105,1,51513.0,0.2864,0.015873015873015872,0.4650392107260309,0.3162194987302639,24.07268191860948
28109,1,33019.0,0.4747,0.015873015873015872,0.23111560839868453,0.5241249861985205,23.292138472836786
28113,1,33227.0,0.5525,0.015873015873015872,0.23374652162914242,0.6100253947223142,25.948078125464335
28117,1,34081.0,0.5777,0.015873015873015872,0.24454844421958005,0.6378491774318207,27.10684928446266
28131,1,33017.0,0.4084,0.015873015873015872,0.231090311156084,0.4509219388318428,21.095288134558437
28133,1,28421.0,0.486,0.015873015873015872,0.17295724766000506,0.5366015236833389,21.921683775220952
28137,1,36396.0,0.3256,0.015873015873015872,0.2738300025297243,0.35950093850060727,19.63484886583058
28139,1,40421.0,0.2623,0.015873015873015872,0.3247407032633443,0.2896102462183946,19.0654491193728
29001,1,56280.0,0.153,0.015873015873015872,0.5253351884644574,0.1689301093077178,21.462879568085892
29019,3,50617.333333333336,0.35309999999999997,0.047619047619047616,0.45371026224808164,0.38986419344153694,27.211995575450466
29021,1,42647.0,0.2817,0.015873015873015872,0.35289653427776374,0.31103014243126864,20.55272093619161
29023,1,32442.0,0.4691,0.015873015873015872,0.22381735390842397,0.5179419233741858,22.887698953398928
29027,2,47300.0,0.35005,0.031746031746031744,0.4117505691879585,0.38649663243899746,25.217257318649942
29031,2,52474.0,0.37845,0.031746031746031744,0.4771945357955983,0.41785359390526666,28.121285160867217
29037,1,45421.0,0.3584,0.015873015873015872,0.3879838097647356,0.39571602075742524,24.14591555058546
29043,1,46573.0,0.3918,0.015873015873015872,0.4025550215026562,0.43259357403113613,25.689378500934403
29047,2,54901.5,0.29415,0.031746031746031744,0.5078990640020238,0.32477641603179863,26.250105670855945
29051,1,39463.0,0.463,0.015873015873015872,0.31262332405767773,0.5112068013691068,25.34982439772417
29071,1,36916.0,0.3306,0.015873015873015872,0.28040728560586897,0.36502153030804907,19.997785112338175
29077,8,44540.5,0.3960625,0.12698412698412698,0.3768466987098406,0.43729987854698027,29.503762397069703
29079,1,40837.0,0.3358,0.015873015873015872,0.33000252972426003,0.37076294578778846,21.65788490028209
29089,2,48991.0,0.3188,0.031746031746031744,0.43313938780672906,0.35199293364248646,24.823810913317736
29091,1,36922.0,0.2652,0.015873015873015872,0.2804831773336706,0.29281218946671084,17.833781638932077
29095,6,46410.5,0.3857166666666667,0.09523809523809523,0.400499620541361,0.42587685399874875,28.6008180457271
29097,2,41958.5,0.3673,0.031746031746031744,0.34418795851252215,0.40554267417467155,23.76176025045708
29099,1,40782.0,0.2951,0.015873015873015872,0.32930685555274475,0.3258253284752125,20.288886155759354
29101,1,49560.0,0.2565,0.015873015873015872,0.4403364533265874,0.28320635972176217,22.34120502637112
29111,1,46092.0,0.3578,0.015873015873015872,0.3964710346572224,0.3950535497405322,24.380658166853273
29127,1,42643.0,0.2935,0.015873015873015872,0.3528459397925626,0.3240587390968312,20.94206100160245
29145,1,35987.0,0.3463,0.015873015873015872,0.26865671641791045,0.38235618858341613,20.165307784960433
29147,2,49157.5,0.1943,0.031746031746031744,0.43524538325322537,0.21453019763718673,20.763108696553633
29151,1,55901.0,0.2987,0.015873015873015872,0.5205413609916519,0.32980015457657064,26.14516610196731
29159,1,35562.0,0.3335,0.015873015873015872,0.2632810523652922,0.3682234735563653,19.58005641257036
29161,1,82957.0,0.2075,0.015873015873015872,0.8627624588919808,0.22910456000883295,33.390931201945044
29165,1,56309.0,0.3863,0.015873015873015872,0.5257019984821655,0.4265209230429502,29.201608280674108
29167,2,42340.76470588235,0.48334999999999995,0.031746031746031744,0.34902308001369026,0.5336756100253947,27.750801971013818
29175,2,36106.0,0.37515,0.031746031746031744,0.27016190235264353,0.4142100033123551,21.80099843979123
29183,3,49063.72435897435,0.3123,0.047619047619047616,0.4340592506827011,0.34481616429281225,25.271024354027304
29187,1,35352.0,0.308,0.015873015873015872,0.2606248418922337,0.3400684553384123,18.655719551840015
29189,8,54856.0,0.284275,0.12698412698412698,0.5073235517328611,0.31387324721210114,29.715269047713942
29195,1,43221.0,0.2991,0.015873015873015872,0.3601568429041235,0.3302418019211659,21.34687997967932
29213,1,41592.0,0.4364,0.015873015873015872,0.33955223880597013,0.48183725295351665,25.276605387705235
29217,1,35422.0,0.4534,0.015873015873015872,0.26151024538325324,0.5006072650988187,23.49844594938279
29510,5,75853.2,0.36666,0.07936507936507936,0.772909182899064,0.404836038423319,38.50695981427465
30001,1,43229.0,0.3539,0.015873015873015872,0.36025803187452565,0.3907474881307276,23.16508623507823
30003,1,21152.0,0.3597,0.015873015873015872,0.08101441942828232,0.3971513746273601,14.979894456589907
30005,1,30528.0,0.5346,0.015873015873015872,0.19960789273969137,0.5902616760516727,24.331007698661555
30013,2,43165.0,0.3053,0.031746031746031744,0.35944852011130785,0.33708733576239375,22.165916946052317
30015,1,24555.0,0.4164,0.015873015873015872,0.12405767771312927,0.4597548857237496,18.149297538027
30017,1,42862.0,0.2367,0.015873015873015872,0.35561598785732357,0.26134481616429284,19.143744755569124
30021,1,41951.0,0.2684,0.015873015873015872,0.34409309385277004,0.2963453682234736,19.848074497207946
30029,1,38520.0,0.1647,0.015873015873015872,0.3006956741715153,0.18184829413713152,15.111239684180038
30031,1,53263.0,0.1673,0.015873015873015872,0.48717429800151785,0.18471900187700124,20.791719631276205
30035,1,22953.0,0.7982,0.015873015873015872,0.10379458639008349,0.8813072761400023,30.187976510823205
30041,1,49505.0,0.297,0.015873015873015872,0.4396407791550721,0.3279231533620404,23.66183861043401
30047,1,32725.0,0.5804,0.015873015873015872,0.22739691373640272,0.6408302970078393,26.6817369572479
30049,2,51255.0,0.183,0.031746031746031744,0.46177586643055907,0.20205366015236834,21.184727067329092
30063,1,44511.0,0.2751,0.015873015873015872,0.37647356438148244,0.30374296124544553,21.041416403728476
30085,1,14747.0,0.208,0.015873015873015872,0.0,0.22965661918957714,7.524619210607949
30087,1,20073.0,0.3077,0.015873015873015872,0.06736655704528206,0.33973721982996574,12.84803394117807
30093,1,54329.0,0.2136,0.015873015873015872,0.5006577283076145,0.23583968201391192,22.729842944566425
30111,2,46666.0,0.29095,0.031746031746031744,0.40373134328358207,0.3212432372750359,23.01907868659981
31001,1,51303.0,0.2894,0.015873015873015872,0.4623830002529724,0.31953185381472893,24.092366256951674
31019,1,50105.0,0.3354,0.015873015873015872,0.44722995193523907,0.3703212984431931,25.161458146273603
31045,1,47002.0,0.3587,0.015873015873015872,0.40798128004047557,0.3960472562658717,24.755776724111055
31053,1,52163.0,0.2806,0.015873015873015872,0.4732608145712117,0.30981561223363147,24.12721343906593
31055,8,59477.625,0.240675,0.12698412698412698,0.5657807361497597,0.265733686651209,30.02479776339414
31063,1,56887.0,0.3366,0.015873015873015872,0.5330129015937263,0.37164624047697914,27.774694897041798
31109,5,56517.4,0.23698000000000002,0.07936507936507936,0.5283379711611434,0.2616539693055096,26.874361388602765
31111,1,40059.0,0.1771,0.015873015873015872,0.3201619023526436,0.1955393618195871,16.105958560087554
31119,1,42634.0,0.1659,0.015873015873015872,0.3527321022008601,0.18317323617091752,16.71208078607396
31127,1,47071.0,0.3376,0.015873015873015872,0.4088540349101948,0.3727503588384675,24.083052447380503
31151,1,53316.0,0.2801,0.015873015873015872,0.4878446749304326,0.30926355305288733,24.548167474420236
31153,1,61289.0,0.2891,0.015873015873015872,0.5886921325575513,0.3192006183062825,27.871703160835647
31157,2,47509.71428571429,0.3056,0.031746031746031744,0.41440316576921693,0.33741857127084024,23.824493381042984
31159,1,52415.0,0.1136,0.015873015873015872,0.4764482671388819,0.12542784586507674,18.691204025039397
31173,1,31458.0,0.2954,0.015873015873015872,0.21137111054895016,0.32615656398365905,16.76075087089891
31179,1,47075.0,0.2658,0.015873015873015872,0.4089046293953959,0.2934746604836038,21.706299331290623
31185,1,44130.0,0.4374,0.015873015873015872,0.3716544396660764,0.48294137131500503,26.27279496435308
32003,5,74251.6,0.28243999999999997,0.07936507936507936,0.7526511510245384,0.31184719001877,35.109553405902425
32031,1,60614.0,0.2409,0.015873015873015872,0.5801543131798634,0.2659821132825439,26.019013428792853
33001,1,51182.0,0.2822,0.015873015873015872,0.46085251707563873,0.31158220161201283,23.807962195550182
33005,2,53860.5,0.25435,0.031746031746031744,0.4947318492284341,0.28083250524456227,24.536771904031163
33009,2,77369.0,0.20229999999999998,0.031746031746031744,0.7920819630660259,0.2233631445290935,31.73319449769485
33011,8,56805.47916666667,0.26816249999999997,0.12698412698412698,0.53198177544481,0.29608314011262005,29.921312546087975
